,CODE,name
2880,33157110,Syrgasmask
2881,33157200,Syrgasutrustning
2882,33157300,Syrgastält
2883,33157400,Andningsapparater för medicinskt bruk
2884,33157500,Tryckkammare
2885,33157700,Gasbefuktare
2886,33157800,Utrustning för syrgastillförsel
2887,33157810,Utrustning för syrgasbehandling
2888,33158000,"Elektrisk, elektromagnetisk och mekanisk behandling"
2889,33158100,Elektromagnetisk utrustning
2890,33158200,Apparatur för elektroterapi
2891,33158210,Stimulator
2892,33158300,Medicinsk UV-utrustning
2893,33158400,Utrustning för mekanisk terapi
2894,33158500,Medicinsk IR-utrustning
2895,33159000,System för klinisk kemi
2896,33160000,Operationsteknik
2897,33161000,Utrustning för elektrokirurgi
2898,33162000,Apparatur och instrument för operationssalar
2899,33162100,Utrustning för operationssalar
2900,33162200,Operationsinstrument
2901,33163000,Tält för medicinskt bruk
2902,33164000,Laparoskopiutrustning
2903,33164100,Kolposkop
2904,33165000,Utrustning för kryokirurgi och kryoterapi
2905,33166000,Utrustning för dermatologiskt bruk
2906,33167000,Operationsbelysning
2907,33168000,Apparatur för endoskopi och endokirurgi
2908,33168100,Endoskop
2909,33169000,Kirurgiska instrument
2910,33169100,Kirurgisk laser
2911,33169200,Kirurgiska korgar
2912,33169300,Kirurgiska brickor
2913,33169400,Kirurgiska behållare
2914,33169500,Kirurgiska spårbarhetssystem
2915,33170000,Anestesi och återupplivning
2916,33171000,Instrument för anestesi och återupplivning
2917,33171100,Anestesiinstrument
2918,33171110,Anestesimask
2919,33171200,Instrument för återupplivning
2920,33171210,Återupplivningsmask
2921,33171300,Epiduralset
2922,33172000,Apparatur för anestesi och återupplivning
2923,33172100,Anestesiutrustning
2924,33172200,Utrustning för återupplivning
2925,33180000,Funktionellt stöd
2926,33181000,Dialysapparater
2927,33181100,Apparatur för hemodialys
2928,33181200,Dialysfilter
2929,33181300,Individuell övervakningsapparatur för hemodialys
2930,33181400,Flerpatientsutrustning för hemodialys
2931,33181500,Förbrukningsartiklar för vård av njursjuka
2932,33181510,Njurdialysvätska
2933,33181520,Förbrukningsartiklar för njurdialys
2934,33182000,Apparatur för understöd av hjärtfunktioner
2935,33182100,Defibrillator
2936,33182200,Apparatur för hjärtstimulering
2937,33182210,Pacemaker
2938,33182220,Hjärtklaffar
2939,33182230,Hjärtkammare
2940,33182240,Delar och tillbehör till pacemakrar
2941,33182241,Batterier till pacemakrar
2942,33182300,Utrustning för hjärtkirurgi
2943,33182400,Röntgenanläggning för hjärtundersökning
2944,33183000,Ortopediska hjälpmedel
2945,33183100,Ortopediska implantat
2946,33183200,Ortopediska proteser
2947,33183300,Utrustning för osteosyntes
2948,33184000,Proteser
2949,33184100,Kirurgiska implantat
2950,33184200,Kärlproteser
2951,33184300,Hjärtproteser
2952,33184400,Bröstproteser
2953,33184410,Invärtes bröstproteser
2954,33184420,Utvärtes bröstproteser
2955,33184500,Koronara endoproteser
2956,33184600,Ögonproteser
2957,33185000,Hörapparater
2958,33185100,Delar och tillbehör till hörapparater
2959,33185200,Cochlea-implantat
2960,33185300,Otorhinolaryngologiskt implantat (ÖNH)
2961,33185400,Larynxprotes
2962,33186000,Utrustning för extrakorporeal cirkulation
2963,33186100,Oxygenator
2964,33186200,Blod- och vätskevärmare
2965,33190000,Diverse medicinktekniska produkter
2966,33191000,"Utrustning för sterilisering, desinfektion och hygien"
2967,33191100,Steriliseringsapparat
2968,33191110,Autoklaver
2969,33192000,Möbler för sjukvårdsändamål
2970,33192100,Sjukbäddar
2971,33192110,Ortopediska sängar
2972,33192120,Sjukhussängar
2973,33192130,Inställbara sängar med motor
2974,33192140,Terapisoffor för psykiatrisk behandling
2975,33192150,Behandlingsbritsar
2976,33192160,Bårar
2977,33192200,Bord för medicinska ändamål
2978,33192210,Undersökningsbord
2979,33192230,Operationsbord
2980,33192300,"Möbler för medicinska ändamål, utom sängar och bord"
2981,33192310,Sträck- och upphängningsanordningar för sjukhussängar
2982,33192320,Upphängningsanordningar för urinpåsar
2983,33192330,Infusionsflaskhållare
2984,33192340,Möbler för operationssalar utom bord
2985,33192350,Medicinskt odlingsskåp
2986,33192400,Arbetsutrustning för tandläkare
2987,33192410,Tandläkarstolar
2988,33192500,Provrör
2989,33192600,Lyftanordningar för vårdsektorn
2990,33193000,"Invalidfordon, rullstolar och tillhörande utrustning"
2991,33193100,Invalidfordon och rullstolar
2992,33193110,Invalidfordon
2993,33193120,Rullstolar
2994,33193121,Motordrivna rullstolar
2995,33193200,Delar och tillbehör till invalidfordon och rullstolar
2996,33193210,Delar och tillbehör till invalidfordon
2997,33193211,Motorer för invalidfordon
2998,33193212,Styranordningar för invalidfordon
2999,33193213,Reglage för invalidfordon
3000,33193214,Chassi för invalidfordon
3001,33193220,Delar och tillbehör till rullstolar
3002,33193221,Dynor till rullstolar
3003,33193222,Ramar till rullstolar
3004,33193223,Säten till rullstolar
3005,33193224,Hjul till rullstolar
3006,33193225,Däck till rullstolar
3007,33194000,Apparatur och instrument för transfusion och infusion
3008,33194100,Utrustning för infusion
3009,33194110,Infusionspumpar
3010,33194120,Infusionsartiklar
3011,33194200,Utrustning för transfusion
3012,33194210,Utrustning för blodtransfusion
3013,33194220,Artiklar för blodtransfusion
3014,33195000,Patientövervakningssystem
3015,33195100,Monitorer
3016,33195110,Andningsmonitorer
3017,33195200,Övervakningscentral
3018,33196000,Medicinska hjälpmedel
3019,33196100,Hjälpmedel för äldre personer
3020,33196200,Hjälpmedel för funktionshindrade personer
3021,33197000,Medicinsk datautrustning
3022,33198000,Sjukvårdsartiklar av papper
3023,33198100,Papperskompresser
3024,33198200,Steriliseringspåsar eller -förpackningar av papper
3025,33199000,Sjukvårdskläder
3026,33600000,Läkemedel
3027,33610000,Läkemedel för matsmältningsorgan och ämnesomsättning
3028,33611000,Medel vid syrarelaterade symtom
3029,33612000,Medel vid funktionella mag-tarmsymtom
3030,33613000,Laxantia
3031,33614000,Antidiarroika och medel vid intestinala infektioner och inflammationer
3032,33615000,Diabetesmedel
3033,33615100,Insulin
3034,33616000,Vitaminer
3035,33616100,Provitaminer
3036,33617000,Mineralämnen
3037,33620000,"Läkemedel för blod, blodbildande organ samt hjärta och kretslopp"
3038,33621000,Läkemedel för blod och blodbildande organ
3039,33621100,Antikoagulantia
3040,33621200,Hemostatika
3041,33621300,Medel vid anemier
3042,33621400,Blodsubstitut och infusionsvätskor
3043,33622000,Läkemedel för hjärta och kretslopp
3044,33622100,Medel vid hjärtsjukdomar
3045,33622200,Antihypertensiva medel
3046,33622300,Diuretika
3047,33622400,Medel vid hemorrojder och varicer
3048,33622500,Antihemorrojdalia utvärtes medel
3049,33622600,Beta-receptorblockerande medel
3050,33622700,Kalciumantagonister
3051,33622800,Medel som påverkar renin-angiotensinsystemet
3052,33630000,Hudläkemedel och läkemedel som verkar på rörelseapparaten
3053,33631000,Hudläkemedel
3054,33631100,Antimykotika för dermatologiskt bruk
3055,33631110,Salicylsyra
3056,33631200,Hudskyddande och uppmjukande medel
3057,33631300,Medel mot psoriasis
3058,33631400,Antibiotika och kemoterapeutika för dermatologiskt bruk
3059,33631500,Kortikosteroider för dermatologiskt bruk samt dermatologiska medel
3060,33631600,Antiseptika och desinfektionsmedel
3061,33631700,Medel mot akne
3062,33632000,Läkemedel som verkar på rörelseapparaten
3063,33632100,Antiinflammatoriska och antireumatiska medel
3064,33632200,Muskelavslappnande medel
3065,33632300,Giktmedel
3066,33640000,Läkemedel som verkar på urin- och könsorgan; hormoner
3067,33641000,Läkemedel som verkar på urin- och könsorgan; könshormoner
3068,33641100,Antiinfektiva och antiseptiska medel för gynekologiskt bruk
3069,33641200,Övriga medel för gynekologiskt bruk
3070,33641300,Könshormoner och modulatorer som verkar på könsorganen
3071,33641400,Preventivmedel
3072,33641410,Orala preventivmedel
3073,33641420,Kemiska preventivmedel
3074,33642000,Hormonpreparat för systemiskt bruk exkl. könshormoner
3075,33642100,Hypofys- och hypotalamushormoner samt analoger
3076,33642200,Kortikosteroider för systemiskt bruk
3077,33642300,Tyreoideahormoner och antityreoida substanser
3078,33650000,"Antiinfektiva medel för systemiskt bruk, vacciner, cytostatika/cytotoxiska medel, samt immunmodulerande medel"
3079,33651000,Antiinfektiva medel för systemiskt bruk
3080,33651100,Antibakteriella medel för systemiskt bruk
3081,33651200,Antimykotika för systemiskt bruk
3082,33651300,Medel mot mykobakterier
3083,33651400,Virushämmande medel för systemiskt bruk
3084,33651500,Immunserum och immunglobuliner
3085,33651510,Antiserum
3086,33651520,Antikroppar
3087,33651600,Vacciner
3088,33651610,"Vacciner mot difteri, kikhosta och stelkramp"
3089,33651620,Vacciner mot difteri och stelkramp
3090,33651630,BCG-vacciner (torkade)
3091,33651640,"Vacciner mot mässling, påssjuka och röda hund"
3092,33651650,Vacciner mot tyfus
3093,33651660,Influensavaccin
3094,33651670,Poliovaccin
3095,33651680,Vacciner mot hepatit B
3096,33651690,Vaccin för veterinärmedicin
3097,33652000,Cytostatika/cytotoxiska medel och immunmodulerande medel
3098,33652100,Cytostatika/cytotoxiska medel
3099,33652200,Läkemedel för endokrin terapi
3100,33652300,Immunsuppressiva medel
3101,33660000,Läkemedel som verkar på nervsystemet och sinnesorganen
3102,33661000,Läkemedel som verkar på nervsystemet
3103,33661100,Anestetika
3104,33661200,Analgetika
3105,33661300,Antiepileptika
3106,33661400,Medel vid parkinsonism
3107,33661500,"Neuroleptika, lugnande medel och sömnmedel"
3108,33661600,Psykoanaleptika
3109,33661700,Övriga medel med verkan på nervsystemet
3110,33662000,Läkemedel som verkar på sinnesorganen
3111,33662100,Medel vid ögonsjukdomar
3112,33670000,Läkemedel som verkar på andningsorganen
3113,33673000,Medel vid obstruktiva luftvägssjukdomar
3114,33674000,Hostmedel
3115,33675000,Antihistaminer för systemiskt bruk
3116,33680000,Farmaceutiska artiklar
3117,33681000,"Nappar, bröstkupor och liknande babyartiklar"
3118,33682000,Gummiplattor
3119,33683000,Gummikuddar
3120,33690000,Varia
3121,33691000,"Antiparasitära, insektsdödande och repellerande medel"
3122,33691100,Medel mot protozoer
3123,33691200,Medel vid maskinfektion
3124,33691300,"Medel mot ektoparasiter inkl skabbmedel, insektsdödande och repellerande medel"
3125,33692000,Farmaceutiska lösningar
3126,33692100,Infusionslösningar
3127,33692200,Produkter för parenteral nutrition
3128,33692210,Parenterala näringslösningar
3129,33692300,Enteral nutrition
3130,33692400,Perfusionslösningar
3131,33692500,Injektionslösningar
3132,33692510,Intravenösa vätskor
3133,33692600,Galeniska lösningar
3134,33692700,Glukoslösningar
3135,33692800,Dialyslösningar
3136,33693000,Övriga terapeutiska medel
3137,33693100,Toxiner
3138,33693200,Nikotinsubstitut
3139,33693300,Beroendebehandlingar
3140,33694000,Diagnostiska medel
3141,33695000,Övriga icke-terapeutiska medel
3142,33696000,Reagens och kontrastmedel
3143,33696100,Blodgruppsreagenser
3144,33696200,Blodprovsreagenser
3145,33696300,Kemiska reagenser
3146,33696400,Isotopreagenser
3147,33696500,Laboratoriereagenser
3148,33696600,Reagenser för elektrofores
3149,33696700,Reagenser för urologi
3150,33696800,Kontrastmedel
3151,33697000,Läkemedelsberedningar utom förbrukningsartiklar för tandvård
3152,33697100,Emenaberedningar
3153,33697110,Benuppbyggnadscement
3154,33698000,Kliniska produkter
3155,33698100,Mikrobiologiska kulturer
3156,33698200,Körtlar och körtelextrakt
3157,33698300,Peptiska substanser
3158,33700000,Hygienartiklar
3159,33710000,"Parfymer, toalettartiklar och kondomer"
3160,33711000,Parfymer och toalettartiklar
3161,33711100,Eau-de-toilette
3162,33711110,Deodoranter
3163,33711120,Antitranspirationsmedel
3164,33711130,Eau-de-cologne
3165,33711140,Dofter
3166,33711150,Rosenvatten
3167,33711200,Kosmetika
3168,33711300,Manikyr- eller pedikyrprodukter
3169,33711400,Skönhetsmedel
3170,33711410,Bomullstops
3171,33711420,Makeup-set
3172,33711430,Engångsservetter
3173,33711440,Cerat
3174,33711450,Tatueringar
3175,33711500,Hudvårdsprodukter
3176,33711510,Solskyddsmedel
3177,33711520,Duschtvål
3178,33711530,Duschmössor
3179,33711540,Parafarmaceutiska krämer och lotion
3180,33711600,Hårvårdsprodukter
3181,33711610,Schampon
3182,33711620,Kammar
3183,33711630,Peruker
3184,33711640,Hygienkit
3185,33711700,Artiklar för mun- och tandhygien
3186,33711710,Tandborstar
3187,33711720,Tandkräm
3188,33711730,Tandpetare
3189,33711740,Munvatten
3190,33711750,Munspray
3191,33711760,Tandtråd
3192,33711770,Nappar för spädbarn
3193,33711780,Rengöringstabletter för tandproteser
3194,33711790,Tandvårdskit
3195,33711800,Rakprodukter
3196,33711810,Rakcremer
3197,33711900,Tvål
3198,33712000,Kondomer
3199,33713000,Fotvårdsprodukter
3200,33720000,Rakhyvlar och manikyr- eller pedikyrset
3201,33721000,Rakhyvlar
3202,33721100,Rakblad
3203,33721200,Rakapparater
3204,33722000,Manikyr- eller pedikyrset
3205,33722100,Manikyrset
3206,33722110,Manikyrredskap
3207,33722200,Pedikyrset
3208,33722210,Pedikyrredskap
3209,33722300,Hårspännen
3210,33730000,Ögonvårdsprodukter och korrigerande linser
3211,33731000,Kontaktlinser
3212,33731100,Korrigerande linser
3213,33731110,Intraokulära linser
3214,33731120,Glasögonlinser
3215,33732000,Lösningar för kontaktlinser
3216,33733000,Solglasögon
3217,33734000,Glasögon
3218,33734100,Bågar och skalmar till glasögon
3219,33734200,Glasögonglas
3220,33735000,Korgglasögon
3221,33735100,Skyddsglasögon
3222,33735200,Bågar och skalmar till skyddsglasögon
3223,33740000,Hand- och nagelvårdsprodukter
3224,33741000,Handvårdsprodukter
3225,33741100,Handrengöringsmedel
3226,33741200,Handkräm eller kroppslotion
3227,33741300,Handsteriliseringsmedel
3228,33742000,Nagelvårdsprodukter
3229,33742100,Nagelklippare
3230,33742200,Nagellack
3231,33750000,Babyvårdsprodukter
3232,33751000,Engångsblöjor
3233,33752000,Amningsinlägg
3234,33760000,"Toalettpapper, näsdukar, handdukar och servetter"
3235,33761000,Toalettpapper
3236,33762000,Pappersnäsdukar
3237,33763000,Pappershanddukar
3238,33764000,Pappersservetter
3239,33770000,Sanitetspapper
3240,33771000,Sanitetsartiklar av papper
3241,33771100,Dambindor eller tamponger
3242,33771200,Pappersblöjor
3243,33772000,Förbrukningsvaror av papper
3244,33790000,"Laboratorieglas, hygieniskt eller farmaceutiskt glas"
3245,33791000,Hygienglas
3246,33792000,Apoteksglas
3247,33793000,Laboratorieglas
3248,33900000,Utrustning och tillbehör för obduktion och bårhus
3249,33910000,Patologiska dissektionsinstrument och tillbehör
3250,33911000,Obduktionssaxar
3251,33912000,Dissektionskit för obduktion
3252,33912100,Dissektionspincetter för obduktion
3253,33913000,Kulsonder för obduktion
3254,33914000,"Obduktionstråd, obduktionsnålar eller snittklämmor för obduktion"
3255,33914100,Obduktionstråd
3256,33914200,Obduktionsnålar
3257,33914300,Snittklämmor för obduktion
3258,33915000,Venledare för obduktion
3259,33916000,Obduktionssågblad eller tillbehör
3260,33916100,Obduktionssågar
3261,33917000,Dissektionsbräden eller underlägg
3262,33918000,Väskor för kirurgiska obduktionsinstrument eller tillbehör
3263,33919000,Instrumentrullar för kirurgiska obduktionsinstrument eller tillbehör
3264,33920000,Utrustning och tillbehör för obduktion
3265,33921000,Bendammsinsamlare
3266,33922000,Likpåsar för transport
3267,33923000,"Huvudstöd, kroppsbräden och hängvågar för obduktion"
3268,33923100,Huvudstöd för obduktion
3269,33923200,Kroppsbräden för obduktion
3270,33923300,Hängvågar för obduktion
3271,33924000,Infektionssjukdomskit för obduktion
3272,33925000,Identifieringsetiketter eller handledsband för obduktion
3273,33926000,Vakuumsugar eller slangar för vätskesamling vid obduktion
3274,33927000,Rektaltermometrar för obduktion
3275,33928000,Fingeruträtare för obduktion
3276,33929000,Vävnadskonstruktionskit för lik
3277,33930000,Obduktionsmöbler
3278,33931000,Makroarbetsstationer för obduktion eller tillbehör
3279,33932000,Obduktionsvaskar eller tillbehör
3280,33933000,Obduktionsbord eller tillbehör
3281,33933100,Obduktionsbord
3282,33934000,Obduktionsbord o. d. för djur
3283,33935000,Dissektionsbord o. d. för djur
3284,33936000,Arbetsstationer för balsamering eller tillbehör
3285,33937000,Fallströmsarbetsstationer för obduktion eller tillbehör
3286,33940000,Utrustning och tillbehör för transport och förvaring av lik och kadaver
3287,33941000,Förvaringsställ för kadaver
3288,33942000,Kadavertransportörer
